timestamp,location,latitude,longitude,traffic_volume,average_speed_kmph,weather_severity,precipitation_mm,accident_impact,event_flag,public_transport_density,hour,day_of_week,is_peak_hour,route_id_encoded,congestion_level,distance_km,base_eta_mins,temperature_celsius,visibility_km,toll_fee_inr,surge_pricing_active
2026-06-12 17:10:00,Lajpat Nagar,28.5677,77.243,810.0,5.0,2,0.0,1,0,57.0,17,4,1,10,Very High,20.9,52,27.8,9.8,80,1
2026-06-12 17:20:00,India Gate,28.6129,77.2295,73.0,51.0,2,0.0,1,1,23.0,17,4,1,8,Low,34.2,86,39.6,8.3,200,1
2026-06-12 17:30:00,Cyber Hub Gurgaon,28.4959,77.0882,665.0,5.0,5,13.0,1,0,98.0,17,4,1,3,Very High,12.4,31,33.1,2.1,100,1
2026-06-12 17:40:00,Dwarka Sector 21,28.5511,77.0565,367.0,46.0,0,0.0,0,0,15.0,17,4,1,5,Low,33.9,85,30.2,8.1,150,1
2026-06-12 17:50:00,Greater Noida West,28.59,77.43,571.0,17.0,2,0.0,1,0,25.0,17,4,1,6,High,17.9,45,33.9,9.9,200,1
2026-06-12 18:00:00,DND Flyway,28.5942,77.3053,262.0,41.0,3,14.0,0,0,36.0,18,4,1,4,Low,30.9,77,32.5,4.5,50,1
2026-06-12 18:10:00,IGI Airport T3,28.5562,77.1,130.0,47.0,0,0.0,1,1,25.0,18,4,1,7,Low,33.1,83,29.6,7.3,200,1
2026-06-12 18:20:00,Greater Noida West,28.59,77.43,584.0,20.0,3,9.0,0,0,63.0,18,4,1,6,High,11.3,28,22.4,3.7,200,1
2026-06-12 18:30:00,Dwarka Sector 21,28.5511,77.0565,823.0,5.0,5,7.0,0,0,24.0,18,4,1,5,Very High,15.2,38,33.1,1.3,50,1
2026-06-12 18:40:00,MG Road Gurgaon,28.4794,77.0806,815.0,5.0,1,0.0,1,0,21.0,18,4,1,11,Very High,12.9,32,23.4,6.4,100,1
2026-06-12 18:50:00,Akshardham Route,28.6127,77.2773,293.0,39.0,5,8.0,0,0,12.0,18,4,1,0,Medium,8.2,20,25.6,2.6,150,1
2026-06-12 19:00:00,Connaught Place,28.6315,77.2167,730.0,10.0,3,19.0,0,0,30.0,19,4,1,2,Very High,15.6,39,25.8,3.9,50,1
2026-06-12 19:10:00,India Gate,28.6129,77.2295,198.0,45.0,5,9.0,0,0,77.0,19,4,1,8,Low,13.8,34,31.6,4.6,200,1
2026-06-12 19:20:00,Sector 62 Noida,28.628,77.3649,71.0,51.0,2,0.0,1,0,37.0,19,4,1,14,Low,27.4,68,22.6,9.4,150,1
2026-06-12 19:30:00,IGI Airport T3,28.5562,77.1,121.0,62.0,1,0.0,0,0,86.0,19,4,1,7,Low,31.1,78,30.1,6.1,120,1
2026-06-12 19:40:00,MG Road Gurgaon,28.4794,77.0806,795.0,5.0,1,0.0,1,0,94.0,19,4,1,11,Very High,29.3,73,25.3,8.6,100,1
2026-06-12 19:50:00,Sector 62 Noida,28.628,77.3649,428.0,42.0,1,0.0,0,0,69.0,19,4,1,14,Low,8.0,20,38.5,7.1,50,1
2026-06-12 20:00:00,Akshardham Route,28.6127,77.2773,697.0,24.0,0,0.0,0,0,33.0,20,4,1,0,High,8.3,21,37.6,6.7,100,1
2026-06-12 20:10:00,Connaught Place,28.6315,77.2167,662.0,26.0,2,0.0,0,0,68.0,20,4,1,2,Medium,26.8,67,28.8,10.0,100,1
2026-06-12 20:20:00,India Gate,28.6129,77.2295,427.0,42.0,2,0.0,0,0,51.0,20,4,1,8,Low,11.2,28,28.7,7.4,200,1
2026-06-12 20:30:00,Dwarka Sector 21,28.5511,77.0565,455.0,40.0,2,0.0,0,0,10.0,20,4,1,5,Low,7.9,20,23.5,9.8,120,1
2026-06-12 20:40:00,Botanical Garden,28.5636,77.334,599.0,31.0,1,0.0,0,1,27.0,20,4,1,1,Medium,32.5,81,39.5,8.1,200,1
2026-06-12 20:50:00,Cyber Hub Gurgaon,28.4959,77.0882,541.0,19.0,2,0.0,1,0,71.0,20,4,1,3,High,12.8,32,38.1,6.2,120,1
2026-06-12 21:00:00,Connaught Place,28.6315,77.2167,262.0,38.0,2,0.0,1,1,10.0,21,4,0,2,Medium,13.2,33,27.6,6.3,50,0
2026-06-12 21:10:00,IGI Airport T3,28.5562,77.1,334.0,36.0,5,1.0,0,0,53.0,21,4,0,7,Medium,6.6,16,37.4,4.5,150,0
2026-06-12 21:20:00,Sector 62 Noida,28.628,77.3649,619.0,29.0,1,0.0,0,0,37.0,21,4,0,14,Medium,10.6,26,30.7,9.1,150,0
2026-06-12 21:30:00,MG Road Gurgaon,28.4794,77.0806,625.0,17.0,5,12.0,0,0,92.0,21,4,0,11,High,34.9,87,28.9,3.2,200,0
2026-06-12 21:40:00,Connaught Place,28.6315,77.2167,85.0,65.0,1,0.0,0,0,54.0,21,4,0,2,Low,10.5,26,35.0,8.3,50,0
2026-06-12 21:50:00,Sector 18 Noida,28.5706,77.324,158.0,45.0,0,0.0,1,0,45.0,21,4,0,13,Low,28.6,72,29.0,8.3,80,0
2026-06-12 22:00:00,Akshardham Route,28.6127,77.2773,556.0,21.0,3,20.0,0,0,52.0,22,4,0,0,High,21.4,54,36.1,4.8,200,0
2026-06-12 22:10:00,Connaught Place,28.6315,77.2167,166.0,47.0,3,16.0,0,0,11.0,22,4,0,2,Low,22.5,56,34.2,4.9,80,0
2026-06-12 22:20:00,IGI Airport T3,28.5562,77.1,584.0,5.0,5,5.0,1,0,16.0,22,4,0,7,Very High,31.7,79,36.6,1.6,50,0
2026-06-12 22:30:00,Pari Chowk,28.4671,77.503,257.0,41.0,3,13.0,0,0,60.0,22,4,0,12,Low,14.2,36,37.1,4.2,200,0
2026-06-12 22:40:00,Cyber Hub Gurgaon,28.4959,77.0882,595.0,16.0,1,0.0,1,1,50.0,22,4,0,3,High,14.2,36,39.9,9.6,150,0
2026-06-12 22:50:00,Lajpat Nagar,28.5677,77.243,363.0,46.0,1,0.0,0,0,24.0,22,4,0,10,Low,17.6,44,29.5,6.6,200,0
2026-06-12 23:00:00,Sector 18 Noida,28.5706,77.324,390.0,44.0,0,0.0,0,0,11.0,23,4,0,13,Low,31.0,78,37.6,8.7,80,0
2026-06-12 23:10:00,Akshardham Route,28.6127,77.2773,86.0,38.0,5,2.0,1,0,48.0,23,4,0,0,Medium,22.5,56,28.1,4.1,120,0
2026-06-12 23:20:00,Pari Chowk,28.4671,77.503,790.0,18.0,1,0.0,0,0,90.0,23,4,0,12,Very High,20.7,52,24.7,6.7,100,0
2026-06-12 23:30:00,IGI Airport T3,28.5562,77.1,728.0,22.0,2,0.0,0,1,13.0,23,4,0,7,Very High,33.4,84,39.9,7.2,100,0
2026-06-12 23:40:00,Karol Bagh,28.6519,77.1909,741.0,6.0,1,0.0,1,0,12.0,23,4,0,9,Very High,24.6,62,34.9,6.4,150,0
2026-06-12 23:50:00,Pari Chowk,28.4671,77.503,591.0,31.0,2,0.0,0,1,81.0,23,4,0,12,Medium,8.5,21,35.1,8.4,200,0
2026-06-13 00:00:00,Connaught Place,28.6315,77.2167,272.0,25.0,5,17.0,1,0,99.0,0,5,0,2,Medium,26.8,67,30.7,3.4,50,0
2026-06-13 00:10:00,Vaishali Ghaziabad,28.646,77.339,374.0,31.0,1,0.0,1,0,20.0,0,5,0,15,Medium,24.6,62,26.3,7.5,120,0
2026-06-13 00:20:00,Karol Bagh,28.6519,77.1909,296.0,51.0,2,0.0,0,0,85.0,0,5,0,9,Low,27.5,69,38.1,6.4,120,0
2026-06-13 00:30:00,Sector 18 Noida,28.5706,77.324,766.0,7.0,3,20.0,0,0,51.0,0,5,0,13,Very High,26.6,66,27.5,2.6,50,0
2026-06-13 00:40:00,India Gate,28.6129,77.2295,467.0,27.0,3,15.0,0,0,91.0,0,5,0,8,Medium,23.5,59,29.1,2.0,120,0
2026-06-13 00:50:00,Lajpat Nagar,28.5677,77.243,584.0,17.0,1,0.0,1,1,66.0,0,5,0,10,High,23.9,60,22.1,7.2,150,0
2026-06-13 01:00:00,Pari Chowk,28.4671,77.503,475.0,27.0,5,6.0,0,0,37.0,1,5,0,12,Medium,9.3,23,29.6,2.6,100,0
2026-06-13 01:10:00,Cyber Hub Gurgaon,28.4959,77.0882,810.0,5.0,0,0.0,1,0,67.0,1,5,0,3,Very High,28.9,72,30.4,6.2,120,0
2026-06-13 01:20:00,Karol Bagh,28.6519,77.1909,479.0,39.0,1,0.0,0,0,85.0,1,5,0,9,Medium,10.2,26,39.9,10.0,80,0
2026-06-13 01:30:00,Lajpat Nagar,28.5677,77.243,82.0,53.0,3,19.0,0,0,78.0,1,5,0,10,Low,21.2,53,39.3,2.8,80,0
2026-06-13 01:40:00,Greater Noida West,28.59,77.43,646.0,27.0,2,0.0,0,0,39.0,1,5,0,6,Medium,11.9,30,29.6,7.2,100,0
2026-06-13 01:50:00,Cyber Hub Gurgaon,28.4959,77.0882,259.0,26.0,5,14.0,1,0,50.0,1,5,0,3,Medium,17.1,43,29.9,4.8,50,0
2026-06-13 02:00:00,Vaishali Ghaziabad,28.646,77.339,855.0,13.0,2,0.0,0,1,95.0,2,5,0,15,Very High,29.2,73,35.8,7.2,150,0
2026-06-13 02:10:00,Dwarka Sector 21,28.5511,77.0565,867.0,5.0,5,1.0,0,0,76.0,2,5,0,5,Very High,20.9,52,36.5,3.5,200,0
2026-06-13 02:20:00,Karol Bagh,28.6519,77.1909,822.0,16.0,2,0.0,0,0,54.0,2,5,0,9,Very High,9.5,24,22.8,8.8,200,0
2026-06-13 02:30:00,Connaught Place,28.6315,77.2167,872.0,5.0,3,2.0,0,0,61.0,2,5,0,2,Very High,14.1,35,36.4,3.1,150,0
2026-06-13 02:40:00,Dwarka Sector 21,28.5511,77.0565,868.0,13.0,2,0.0,0,0,59.0,2,5,0,5,Very High,33.9,85,30.2,7.2,50,0
2026-06-13 02:50:00,India Gate,28.6129,77.2295,496.0,10.0,3,13.0,1,0,59.0,2,5,0,8,Very High,15.2,38,29.1,4.9,80,0
2026-06-13 03:00:00,Botanical Garden,28.5636,77.334,65.0,54.0,5,9.0,0,0,71.0,3,5,0,1,Low,29.2,73,31.7,3.4,150,0
2026-06-13 03:10:00,Sector 62 Noida,28.628,77.3649,611.0,5.0,5,15.0,1,0,93.0,3,5,0,14,Very High,10.0,25,27.8,4.2,50,0
2026-06-13 03:20:00,Cyber Hub Gurgaon,28.4959,77.0882,390.0,44.0,0,0.0,0,1,97.0,3,5,0,3,Low,9.2,23,24.1,10.0,100,0
2026-06-13 03:30:00,Connaught Place,28.6315,77.2167,334.0,36.0,5,13.0,0,0,50.0,3,5,0,2,Medium,26.3,66,22.4,3.6,80,0
2026-06-13 03:40:00,India Gate,28.6129,77.2295,678.0,25.0,2,0.0,0,0,77.0,3,5,0,8,Medium,5.5,14,38.3,9.9,80,0
2026-06-13 03:50:00,Botanical Garden,28.5636,77.334,128.0,62.0,2,0.0,0,1,74.0,3,5,0,1,Low,33.4,84,22.3,7.5,80,0
2026-06-13 04:00:00,DND Flyway,28.5942,77.3053,506.0,25.0,5,7.0,0,0,88.0,4,5,0,4,Medium,32.4,81,34.9,1.3,100,0
2026-06-13 04:10:00,Botanical Garden,28.5636,77.334,566.0,21.0,5,1.0,0,1,43.0,4,5,0,1,High,18.6,46,27.2,1.0,150,0
2026-06-13 04:20:00,Vaishali Ghaziabad,28.646,77.339,648.0,12.0,2,0.0,1,0,54.0,4,5,0,15,Very High,25.0,62,31.2,7.5,120,0
2026-06-13 04:30:00,Pari Chowk,28.4671,77.503,416.0,31.0,5,18.0,0,1,93.0,4,5,0,12,Medium,7.1,18,27.7,2.5,150,0
2026-06-13 04:40:00,Pari Chowk,28.4671,77.503,405.0,16.0,3,1.0,1,1,16.0,4,5,0,12,High,14.9,37,26.4,4.9,50,0
2026-06-13 04:50:00,Botanical Garden,28.5636,77.334,425.0,42.0,0,0.0,0,0,21.0,4,5,0,1,Low,10.7,27,29.9,9.7,120,0
2026-06-13 05:00:00,India Gate,28.6129,77.2295,629.0,14.0,0,0.0,1,0,71.0,5,5,0,8,Very High,27.9,70,22.9,9.9,50,0
2026-06-13 05:10:00,Sector 62 Noida,28.628,77.3649,322.0,49.0,1,0.0,0,0,34.0,5,5,0,14,Low,19.6,49,37.0,6.5,80,0
2026-06-13 05:20:00,Pari Chowk,28.4671,77.503,271.0,40.0,3,10.0,0,0,38.0,5,5,0,12,Low,29.2,73,24.1,3.0,80,0
2026-06-13 05:30:00,Vaishali Ghaziabad,28.646,77.339,493.0,11.0,3,6.0,1,0,31.0,5,5,0,15,Very High,8.4,21,27.0,4.4,80,0
2026-06-13 05:40:00,Sector 62 Noida,28.628,77.3649,428.0,42.0,1,0.0,0,1,24.0,5,5,0,14,Low,34.0,85,37.5,9.9,150,0
2026-06-13 05:50:00,Botanical Garden,28.5636,77.334,87.0,65.0,2,0.0,0,0,47.0,5,5,0,1,Low,22.4,56,30.9,9.7,50,0
2026-06-13 06:00:00,Lajpat Nagar,28.5677,77.243,578.0,20.0,3,5.0,0,0,64.0,6,5,0,10,High,7.5,19,36.6,3.6,100,0
2026-06-13 06:10:00,Pari Chowk,28.4671,77.503,347.0,47.0,1,0.0,0,0,20.0,6,5,0,12,Low,23.8,60,39.2,9.7,120,0
2026-06-13 06:20:00,Lajpat Nagar,28.5677,77.243,765.0,19.0,1,0.0,0,1,37.0,6,5,0,10,Very High,32.9,82,30.2,9.1,120,0
2026-06-13 06:30:00,Sector 18 Noida,28.5706,77.324,61.0,39.0,3,13.0,1,0,10.0,6,5,0,13,Medium,12.2,30,22.0,1.9,100,0
2026-06-13 06:40:00,India Gate,28.6129,77.2295,745.0,21.0,2,0.0,0,0,39.0,6,5,0,8,Very High,7.2,18,22.7,8.3,50,0
2026-06-13 06:50:00,Connaught Place,28.6315,77.2167,771.0,19.0,0,0.0,0,0,93.0,6,5,0,2,Very High,21.3,53,36.2,9.7,80,0
2026-06-13 07:00:00,Cyber Hub Gurgaon,28.4959,77.0882,256.0,38.0,2,0.0,1,0,16.0,7,5,0,3,Medium,9.4,24,30.2,7.7,150,0
2026-06-13 07:10:00,Greater Noida West,28.59,77.43,288.0,24.0,3,15.0,1,1,11.0,7,5,0,6,High,13.6,34,30.1,1.3,100,0
2026-06-13 07:20:00,Botanical Garden,28.5636,77.334,586.0,31.0,1,0.0,0,1,92.0,7,5,0,1,Medium,12.1,30,36.3,6.3,200,0
2026-06-13 07:30:00,Connaught Place,28.6315,77.2167,192.0,58.0,0,0.0,0,0,13.0,7,5,0,2,Low,26.4,66,32.4,8.1,50,0
2026-06-13 07:40:00,Pari Chowk,28.4671,77.503,686.0,13.0,5,20.0,0,0,49.0,7,5,0,12,Very High,34.2,86,29.4,2.1,200,0
2026-06-13 07:50:00,Lajpat Nagar,28.5677,77.243,668.0,11.0,2,0.0,1,0,41.0,7,5,0,10,Very High,28.6,72,31.8,6.4,150,0
2026-06-13 08:00:00,Akshardham Route,28.6127,77.2773,488.0,11.0,3,13.0,1,0,49.0,8,5,1,0,Very High,34.2,86,30.4,4.8,50,1
2026-06-13 08:10:00,IGI Airport T3,28.5562,77.1,260.0,41.0,3,3.0,0,0,80.0,8,5,1,7,Low,8.7,22,25.4,3.4,200,1
2026-06-13 08:20:00,Vaishali Ghaziabad,28.646,77.339,866.0,13.0,0,0.0,0,0,81.0,8,5,1,15,Very High,26.9,67,25.9,8.4,100,1
2026-06-13 08:30:00,Cyber Hub Gurgaon,28.4959,77.0882,559.0,33.0,1,0.0,0,0,88.0,8,5,1,3,Medium,31.0,78,39.6,6.0,80,1
2026-06-13 08:40:00,Akshardham Route,28.6127,77.2773,464.0,28.0,5,3.0,0,1,66.0,8,5,1,0,Medium,33.5,84,37.0,2.6,100,1
2026-06-13 08:50:00,DND Flyway,28.5942,77.3053,604.0,30.0,2,0.0,0,0,35.0,8,5,1,4,Medium,12.4,31,33.1,8.2,100,1
2026-06-13 09:00:00,Akshardham Route,28.6127,77.2773,302.0,50.0,1,0.0,0,0,60.0,9,5,1,0,Low,34.5,86,31.4,7.9,50,1
2026-06-13 09:10:00,Pari Chowk,28.4671,77.503,269.0,53.0,0,0.0,0,0,36.0,9,5,1,12,Low,30.2,76,36.8,6.5,50,1
2026-06-13 09:20:00,Connaught Place,28.6315,77.2167,725.0,10.0,5,6.0,0,1,74.0,9,5,1,2,Very High,17.1,43,28.3,4.1,100,1
2026-06-13 09:30:00,Cyber Hub Gurgaon,28.4959,77.0882,380.0,33.0,5,4.0,0,0,22.0,9,5,1,3,Medium,21.5,54,31.3,2.1,80,1
2026-06-13 09:40:00,Connaught Place,28.6315,77.2167,764.0,20.0,2,0.0,0,1,49.0,9,5,1,2,Very High,34.2,86,35.2,9.8,100,1
2026-06-13 09:50:00,Greater Noida West,28.59,77.43,761.0,5.0,3,18.0,1,1,63.0,9,5,1,6,Very High,31.2,78,27.1,4.5,80,1
2026-06-13 10:00:00,Akshardham Route,28.6127,77.2773,331.0,48.0,1,0.0,0,1,28.0,10,5,1,0,Low,28.0,70,38.2,8.7,100,1
2026-06-13 10:10:00,Greater Noida West,28.59,77.43,194.0,46.0,3,13.0,0,0,85.0,10,5,1,6,Low,14.5,36,22.1,1.5,100,1
2026-06-13 10:20:00,Sector 62 Noida,28.628,77.3649,295.0,51.0,0,0.0,0,0,70.0,10,5,1,14,Low,33.3,83,22.7,7.1,100,1
2026-06-13 10:30:00,Pari Chowk,28.4671,77.503,260.0,41.0,3,6.0,0,0,80.0,10,5,1,12,Low,22.6,56,34.7,4.7,50,1
2026-06-13 10:40:00,Sector 18 Noida,28.5706,77.324,785.0,5.0,0,0.0,1,1,88.0,10,5,1,13,Very High,28.1,70,28.1,8.7,150,1
2026-06-13 10:50:00,MG Road Gurgaon,28.4794,77.0806,486.0,26.0,5,9.0,0,1,41.0,10,5,1,11,Medium,30.8,77,23.0,3.8,120,1
2026-06-13 11:00:00,Pari Chowk,28.4671,77.503,688.0,25.0,2,0.0,0,0,19.0,11,5,1,12,Medium,32.2,80,27.0,6.7,50,1
2026-06-13 11:10:00,Greater Noida West,28.59,77.43,206.0,45.0,3,12.0,0,0,23.0,11,5,1,6,Low,10.7,27,30.7,1.3,120,1
2026-06-13 11:20:00,Pari Chowk,28.4671,77.503,198.0,57.0,0,0.0,0,1,18.0,11,5,1,12,Low,12.0,30,29.8,9.1,100,1
2026-06-13 11:30:00,Sector 62 Noida,28.628,77.3649,639.0,16.0,3,13.0,0,0,98.0,11,5,1,14,High,32.8,82,28.9,4.0,200,1
2026-06-13 11:40:00,Botanical Garden,28.5636,77.334,524.0,24.0,3,3.0,0,0,50.0,11,5,1,1,High,24.3,61,27.5,3.4,80,1
2026-06-13 11:50:00,Botanical Garden,28.5636,77.334,108.0,63.0,2,0.0,0,1,53.0,11,5,1,1,Low,31.0,78,35.7,9.1,100,1
2026-06-13 12:00:00,Vaishali Ghaziabad,28.646,77.339,731.0,22.0,1,0.0,0,1,55.0,12,5,0,15,Very High,34.7,87,26.1,7.2,200,0
2026-06-13 12:10:00,Dwarka Sector 21,28.5511,77.0565,564.0,21.0,5,19.0,0,1,72.0,12,5,0,5,High,5.2,13,37.8,2.3,50,0
2026-06-13 12:20:00,IGI Airport T3,28.5562,77.1,888.0,11.0,1,0.0,0,0,37.0,12,5,0,7,Very High,32.3,81,29.8,9.7,120,0
2026-06-13 12:30:00,Cyber Hub Gurgaon,28.4959,77.0882,168.0,44.0,1,0.0,1,1,55.0,12,5,0,3,Low,5.7,14,36.0,7.3,80,0
2026-06-13 12:40:00,Sector 18 Noida,28.5706,77.324,688.0,13.0,3,8.0,0,0,37.0,12,5,0,13,Very High,31.7,79,25.2,3.1,100,0
2026-06-13 12:50:00,DND Flyway,28.5942,77.3053,726.0,10.0,5,4.0,0,0,12.0,12,5,0,4,Very High,5.9,15,35.3,2.6,200,0
2026-06-13 13:00:00,Botanical Garden,28.5636,77.334,452.0,25.0,2,0.0,1,1,70.0,13,5,0,1,Medium,11.3,28,36.6,6.2,200,0
2026-06-13 13:10:00,IGI Airport T3,28.5562,77.1,115.0,48.0,0,0.0,1,1,42.0,13,5,0,7,Low,20.6,52,34.3,6.0,200,0
2026-06-13 13:20:00,Sector 62 Noida,28.628,77.3649,214.0,29.0,5,17.0,1,1,42.0,13,5,0,14,Medium,7.4,18,22.5,1.6,50,0
2026-06-13 13:30:00,India Gate,28.6129,77.2295,106.0,63.0,1,0.0,0,0,70.0,13,5,0,8,Low,23.5,59,25.4,6.4,100,0
2026-06-13 13:40:00,Vaishali Ghaziabad,28.646,77.339,160.0,48.0,3,2.0,0,1,91.0,13,5,0,15,Low,15.1,38,22.5,3.2,100,0
2026-06-13 13:50:00,Botanical Garden,28.5636,77.334,829.0,15.0,1,0.0,0,0,47.0,13,5,0,1,Very High,26.0,65,38.6,7.5,100,0
2026-06-13 14:00:00,Pari Chowk,28.4671,77.503,649.0,12.0,1,0.0,1,0,100.0,14,5,0,12,Very High,7.3,18,32.9,6.4,50,0
2026-06-13 14:10:00,Dwarka Sector 21,28.5511,77.0565,851.0,14.0,0,0.0,0,0,14.0,14,5,0,5,Very High,27.0,68,28.7,8.7,50,0
2026-06-13 14:20:00,Vaishali Ghaziabad,28.646,77.339,395.0,44.0,1,0.0,0,0,62.0,14,5,0,15,Low,16.3,41,34.0,9.7,80,0
2026-06-13 14:30:00,Dwarka Sector 21,28.5511,77.0565,96.0,64.0,1,0.0,0,0,26.0,14,5,0,5,Low,33.0,82,31.8,9.5,100,0
2026-06-13 14:40:00,Botanical Garden,28.5636,77.334,732.0,7.0,1,0.0,1,0,23.0,14,5,0,1,Very High,7.9,20,28.9,7.4,200,0
2026-06-13 14:50:00,IGI Airport T3,28.5562,77.1,384.0,33.0,5,1.0,0,0,92.0,14,5,0,7,Medium,34.3,86,29.3,1.4,80,0
2026-06-13 15:00:00,MG Road Gurgaon,28.4794,77.0806,609.0,18.0,3,18.0,0,0,44.0,15,5,0,11,High,24.5,61,22.4,3.4,200,0
2026-06-13 15:10:00,MG Road Gurgaon,28.4794,77.0806,575.0,32.0,0,0.0,0,0,91.0,15,5,0,11,Medium,18.9,47,31.1,9.6,150,0
2026-06-13 15:20:00,India Gate,28.6129,77.2295,363.0,46.0,0,0.0,0,0,82.0,15,5,0,8,Low,29.9,75,39.8,9.0,200,0
2026-06-13 15:30:00,Greater Noida West,28.59,77.43,586.0,16.0,0,0.0,1,1,74.0,15,5,0,6,High,7.1,18,23.3,7.8,150,0
2026-06-13 15:40:00,Dwarka Sector 21,28.5511,77.0565,810.0,5.0,3,16.0,1,1,61.0,15,5,0,5,Very High,7.8,20,34.2,3.4,200,0
2026-06-13 15:50:00,Cyber Hub Gurgaon,28.4959,77.0882,88.0,65.0,1,0.0,0,1,96.0,15,5,0,3,Low,17.6,44,23.5,9.1,120,0
2026-06-13 16:00:00,Akshardham Route,28.6127,77.2773,595.0,31.0,2,0.0,0,0,40.0,16,5,0,0,Medium,26.2,66,25.3,6.9,120,0
2026-06-13 16:10:00,India Gate,28.6129,77.2295,878.0,12.0,0,0.0,0,0,47.0,16,5,0,8,Very High,23.3,58,35.3,7.0,100,0
2026-06-13 16:20:00,Connaught Place,28.6315,77.2167,443.0,29.0,5,19.0,0,0,70.0,16,5,0,2,Medium,24.9,62,22.2,3.4,100,0
2026-06-13 16:30:00,DND Flyway,28.5942,77.3053,432.0,15.0,5,5.0,1,0,75.0,16,5,0,4,High,34.6,86,28.5,3.4,100,0
2026-06-13 16:40:00,Dwarka Sector 21,28.5511,77.0565,796.0,5.0,3,8.0,0,0,36.0,16,5,0,5,Very High,23.0,58,31.9,1.8,100,0
2026-06-13 16:50:00,Akshardham Route,28.6127,77.2773,443.0,41.0,1,0.0,0,0,23.0,16,5,0,0,Low,20.2,50,36.1,7.9,150,0
2026-06-13 17:00:00,Sector 18 Noida,28.5706,77.324,167.0,59.0,0,0.0,0,1,10.0,17,5,1,13,Low,18.3,46,36.2,6.9,100,1
2026-06-13 17:10:00,Akshardham Route,28.6127,77.2773,860.0,13.0,0,0.0,0,0,91.0,17,5,1,0,Very High,9.7,24,32.9,8.1,100,1
2026-06-13 17:20:00,Dwarka Sector 21,28.5511,77.0565,117.0,63.0,2,0.0,0,1,53.0,17,5,1,5,Low,26.2,66,35.4,8.1,120,1
2026-06-13 17:30:00,Greater Noida West,28.59,77.43,442.0,26.0,2,0.0,1,0,96.0,17,5,1,6,Medium,25.0,62,36.0,8.1,150,1
2026-06-13 17:40:00,India Gate,28.6129,77.2295,188.0,43.0,0,0.0,1,0,96.0,17,5,1,8,Low,24.5,61,28.7,6.8,80,1
2026-06-13 17:50:00,Greater Noida West,28.59,77.43,765.0,5.0,1,0.0,1,1,15.0,17,5,1,6,Very High,20.3,51,29.0,8.6,120,1
2026-06-13 18:00:00,India Gate,28.6129,77.2295,822.0,16.0,0,0.0,0,0,33.0,18,5,1,8,Very High,25.7,64,37.6,8.0,150,1
2026-06-13 18:10:00,Botanical Garden,28.5636,77.334,214.0,29.0,5,10.0,1,0,79.0,18,5,1,1,Medium,29.6,74,30.9,3.4,50,1
2026-06-13 18:20:00,Akshardham Route,28.6127,77.2773,851.0,14.0,1,0.0,0,0,34.0,18,5,1,0,Very High,6.6,16,39.5,8.5,80,1
2026-06-13 18:30:00,Greater Noida West,28.59,77.43,101.0,52.0,5,7.0,0,0,46.0,18,5,1,6,Low,6.8,17,39.6,1.1,120,1
2026-06-13 18:40:00,Sector 18 Noida,28.5706,77.324,379.0,45.0,0,0.0,0,0,25.0,18,5,1,13,Low,15.8,40,38.4,8.6,80,1
2026-06-13 18:50:00,India Gate,28.6129,77.2295,263.0,53.0,0,0.0,0,1,82.0,18,5,1,8,Low,12.3,31,26.4,9.8,200,1
2026-06-13 19:00:00,Dwarka Sector 21,28.5511,77.0565,749.0,21.0,2,0.0,0,0,61.0,19,5,1,5,Very High,14.3,36,30.9,7.1,150,1
2026-06-13 19:10:00,Cyber Hub Gurgaon,28.4959,77.0882,224.0,56.0,1,0.0,0,0,94.0,19,5,1,3,Low,30.1,75,22.7,9.0,200,1
2026-06-13 19:20:00,India Gate,28.6129,77.2295,335.0,48.0,1,0.0,0,1,84.0,19,5,1,8,Low,11.2,28,39.6,7.4,50,1
2026-06-13 19:30:00,Sector 18 Noida,28.5706,77.324,97.0,64.0,1,0.0,0,0,79.0,19,5,1,13,Low,28.3,71,33.8,7.1,150,1
2026-06-13 19:40:00,Dwarka Sector 21,28.5511,77.0565,617.0,29.0,0,0.0,0,0,67.0,19,5,1,5,Medium,27.4,68,35.7,8.2,80,1
2026-06-13 19:50:00,Akshardham Route,28.6127,77.2773,126.0,62.0,0,0.0,0,0,23.0,19,5,1,0,Low,9.2,23,39.1,9.6,150,1
2026-06-13 20:00:00,MG Road Gurgaon,28.4794,77.0806,737.0,21.0,0,0.0,0,0,32.0,20,5,1,11,Very High,8.3,21,32.7,6.6,150,1
2026-06-13 20:10:00,Vaishali Ghaziabad,28.646,77.339,154.0,48.0,5,7.0,0,0,84.0,20,5,1,15,Low,26.3,66,29.8,3.4,50,1
2026-06-13 20:20:00,Vaishali Ghaziabad,28.646,77.339,66.0,51.0,0,0.0,1,0,70.0,20,5,1,15,Low,6.9,17,39.0,7.4,200,1
2026-06-13 20:30:00,DND Flyway,28.5942,77.3053,166.0,47.0,5,3.0,0,0,62.0,20,5,1,4,Low,23.3,58,35.4,3.1,200,1
2026-06-13 20:40:00,Karol Bagh,28.6519,77.1909,698.0,24.0,2,0.0,0,0,94.0,20,5,1,9,High,6.7,17,35.8,7.6,50,1
2026-06-13 20:50:00,Akshardham Route,28.6127,77.2773,725.0,5.0,3,13.0,1,1,14.0,20,5,1,0,Very High,22.3,56,24.5,3.7,50,1
